Date,Open,High,Low,Close,Volume
2025-05-29,208.02999877929688,208.80999755859375,204.22999572753906,205.6999969482422,34650000
2025-05-30,204.83999633789062,205.99000549316406,201.6999969482422,205.00999450683594,51679400
2025-06-02,204.97999572753906,207.0,202.67999267578125,206.64999389648438,29113300
2025-06-03,207.11000061035156,208.9499969482422,205.02999877929688,205.7100067138672,33139100
2025-06-04,206.5500030517578,208.17999267578125,205.17999267578125,207.22999572753906,29915600
2025-06-05,209.5500030517578,212.80999755859375,207.55999755859375,207.91000366210938,51864200
2025-06-06,212.39999389648438,213.8699951171875,210.5,213.57000732421875,39832500
2025-06-09,214.75,217.85000610351562,212.8800048828125,216.97999572753906,38102500
2025-06-10,216.77999877929688,217.69000244140625,214.14999389648438,217.61000061035156,31303300
2025-06-11,217.41000366210938,218.39999389648438,212.88999938964844,213.1999969482422,39326000
2025-06-12,211.77999877929688,213.5800018310547,211.3300018310547,213.24000549316406,27640000
2025-06-13,209.9600067138672,214.0500030517578,209.6199951171875,212.10000610351562,29337800
2025-06-16,212.30999755859375,217.05999755859375,211.60000610351562,216.10000610351562,33284200
2025-06-17,215.1999969482422,217.41000366210938,214.55999755859375,214.82000732421875,32086300
2025-06-18,215.08999633789062,217.9600067138672,212.33999633789062,212.52000427246094,44360500
2025-06-20,214.67999267578125,214.88999938964844,208.27000427246094,209.69000244140625,75350700
2025-06-23,209.7899932861328,210.38999938964844,207.30999755859375,208.47000122070312,37311700
2025-06-24,212.13999938964844,214.33999633789062,211.0500030517578,212.77000427246094,38378800
2025-06-25,214.6199951171875,216.02999877929688,211.11000061035156,211.99000549316406,31755700
2025-06-26,213.1199951171875,218.0399932861328,212.00999450683594,217.1199951171875,50480800
2025-06-27,219.9199981689453,223.3000030517578,216.74000549316406,223.3000030517578,119217100
2025-06-30,223.52000427246094,223.82000732421875,219.1199951171875,219.38999938964844,58887800
2025-07-01,219.5,221.8800048828125,217.92999267578125,220.4600067138672,39256800
2025-07-02,219.72999572753906,221.60000610351562,219.05999755859375,219.9199981689453,30894200
2025-07-03,221.82000732421875,224.00999450683594,221.36000061035156,223.41000366210938,29632400
2025-07-07,223.0,224.2899932861328,222.3699951171875,223.47000122070312,36604100
2025-07-08,223.9199981689453,224.0,218.42999267578125,219.36000061035156,45692000
2025-07-09,221.07000732421875,224.2899932861328,220.47000122070312,222.5399932861328,38155100
