Date,Open,High,Low,Close,Volume
2020-01-02,5.942537823696139,5.971410274505615,5.8920109160937795,5.971410274505615,237536000
2020-01-03,5.851687121635845,5.919637558269956,5.826796822243751,5.87583065032959,205384000
2020-01-06,5.782492829072712,5.905699084702137,5.756358226332289,5.900472164154053,262636000
2020-01-07,5.928847945646861,6.017706082693678,5.88379672631697,5.971908092498779,314856000
2020-01-08,5.967677949246048,6.0244277993650845,5.92760487751532,5.983109951019287,277108000
2020-01-09,6.069476071856079,6.121247739785164,5.9950544178937575,6.048817157745361,255112000
2020-01-10,6.156095000345665,6.186460989072398,6.066988106452884,6.081175327301025,316296000
2020-01-13,6.1643088762984775,6.296973440866973,6.141658411841688,6.271834373474121,319840000
2020-01-14,6.229022907846783,6.254411214964361,6.141658323955984,6.154850482940674,359088000
2020-01-15,6.16754476983772,6.189945996094547,6.086402634683979,6.112288475036621,263104000
2020-01-16,6.16580228926058,6.201893205518962,6.142405527455289,6.195919513702393,284192000
2020-01-17,6.2150846934070065,6.222551926626451,6.157090558824123,6.2046308517456055,253792000
2020-01-21,6.168042151475357,6.204879835864673,6.137178158466554,6.17127799987793,217916000
2020-01-22,6.216579239174049,6.311908605766797,6.197662625090252,6.225290775299072,239240000
2020-01-23,6.265364869957308,6.3022020903293745,6.176506718885574,6.293739318847656,244516000
2020-01-24,6.4092286330962756,6.459009239561232,6.180238697894959,6.234499454498291,373512000
2020-01-27,5.9298430881536515,6.029653066688247,5.780252977773536,5.978628158569336,470536000
2020-01-28,6.044586611311332,6.204381786434849,5.991321394689155,6.172024726867676,310976000
2020-01-29,6.157588979316764,6.193679896862206,6.071717453105673,6.111542224884033,258848000
2020-01-30,6.013721985150289,6.131701783224077,5.958714942205189,6.118260860443115,290504000
2020-01-31,6.07246444119071,6.084411825677321,5.842976956920806,5.884792327880859,370420000
2020-02-03,5.8666224677137775,6.001278596035723,5.8604000101128895,5.9818644523620605,255564000
2020-02-04,6.123737467710801,6.170282220731472,6.073708101084006,6.151116371154785,271544000
2020-02-05,6.2720831832232005,6.2822882593568,6.158085988326266,6.24146842956543,208220000
2020-02-06,6.275817310153531,6.328335285186768,6.194675177734428,6.328335285186768,218284000
2020-02-07,6.288262961018029,6.310415423757163,6.236740041379936,6.2621283531188965,189752000
2020-02-10,6.284777510513011,6.546124504221286,6.279799354982195,6.5453782081604,529608000
2020-02-11,6.65365087473123,6.782582072275336,6.591674116500765,6.667838096618652,638556000
2020-02-12,6.720605621676727,6.790049616825319,6.681776858992175,6.783577919006348,374644000
2020-02-13,6.725583191145601,6.8069740890850765,6.6982038099789944,6.739770412445068,528016000
2020-02-14,7.1499612483061235,7.341864732956123,7.118599722338029,7.212933540344238,1041924000
2020-02-18,7.109639448018823,7.400108630693674,7.090225304311994,7.381689548492432,620164000
2020-02-19,7.504148319348195,7.850620039502541,7.504148319348195,7.832947731018066,694332000
2020-02-20,7.784911107523746,7.873271239306523,7.376213808927724,7.683608055114746,810052000
2020-02-21,7.571354385409128,7.59649345988141,7.234589629006142,7.319465160369873,768180000
2020-02-24,6.725085479935204,7.015803419302738,6.6705759553181165,6.801996231079102,856916000
2020-02-25,6.877164837983016,6.939141597824138,6.420678476149267,6.52247953414917,1055496000
2020-02-26,6.522728008722888,6.856008081626583,6.521234941797233,6.661864280700684,747732000
2020-02-27,6.348309154901602,6.649661074979793,6.19862956404981,6.291027545928955,906416000
2020-02-28,6.038490300140997,6.785643260786491,6.021804024627924,6.7261199951171875,1133252000
2020-03-02,6.896221855785766,6.913406434424971,6.500230754612157,6.88451623916626,890744000
2020-03-03,6.940302540308167,7.000074707621005,6.536590903035929,6.622015476226807,652792000
2020-03-04,6.729355916077696,7.095211680293324,6.654640355686952,7.085747718811035,597408000
2020-03-05,6.886259139101553,7.053123305909204,6.761733655663814,6.806313991546631,540328000
2020-03-06,6.626748103865886,6.684279101658206,6.425514781213348,6.625751972198486,515412000
2020-03-09,5.974733154517468,6.460382771892419,5.931896639128573,6.112707614898682,614160000
2020-03-10,6.389152813651046,6.502222061157227,6.1264044641429605,6.502222061157227,580648000
2020-03-11,6.36225543839977,6.390647326448551,6.04122887468643,6.1383585929870605,499964000
2020-03-12,5.615104204179391,5.880592588884328,5.374521016591057,5.387222766876221,816540000
2020-03-13,5.740625775186454,6.002627457536674,5.469409516787547,5.998144626617432,634836000
2020-03-16,5.290091825274877,5.63104297256949,4.831589056647844,4.891361236572266,726972000
2020-03-17,5.003683107514514,5.500540018363488,4.756873781766378,5.411130428314209,833632000
2020-03-18,4.98350971068714,5.228575666366858,4.499852892401873,5.051251411437988,874268000
2020-03-19,5.0298325317869885,5.397681063684744,4.8163962655111225,5.304038047790527,765512000
2020-03-20,5.454216962280671,5.736142694810276,5.108783431931575,5.124224662780762,804636000
2020-03-23,5.123227218008279,5.391455500296012,4.9441596073334635,5.297064781188965,643876000
2020-03-24,5.703267250018492,6.2925221398950475,5.679607578330529,6.205852031707764,1101644000
2020-03-25,6.320914774740422,6.5206537072194575,6.068377051819742,6.117191314697266,793432000
2020-03-26,6.324400792523231,6.530615272618466,6.2262749239348,6.406588077545166,696108000
2020-03-27,6.226273234230904,6.553028121967222,6.193398519154596,6.294264316558838,638828000
2020-03-30,6.359766000147747,6.623760395482369,6.3156839628633445,6.6145453453063965,602252000
2020-03-31,6.654641872626003,6.858864070892026,6.419288777551146,6.56498384475708,949960000
2020-04-01,6.3669888090516205,6.513430630446292,6.009102461458389,6.053682327270508,656912000
